address,LATITUDE,LONGITUDE
41 CAMBRIDGE ROAD,1.316189,103.8503391
41 CHAI CHEE STREET,1.3270743,103.9261642
41 CIRCUIT ROAD,1.3272072,103.8861826
41 HOLLAND DRIVE,1.3076078,103.7934462
41 JALAN BAHAGIA,1.3272071,103.8565032
41 KIM CHENG STREET,1.2846964,103.8315935
41 SIMS DRIVE,1.3169102,103.8755619
41 TEBAN GARDENS ROAD,1.3216195,103.7409216
410 BEDOK NORTH AVENUE 2,1.3277332,103.9314007
410 BUKIT BATOK WEST AVENUE 4,1.3644561,103.7449997
410 CHOA CHU KANG AVENUE 3,1.3807477,103.7415988
410 COMMONWEALTH AVENUE WEST,1.3114474,103.769706
410 EUNOS ROAD 5,1.318443,103.899686
410 HOUGANG AVENUE 10,1.3739307,103.894614
410 JURONG WEST STREET 42,1.3536831,103.7263803
410 PANDAN GARDENS,1.3189653,103.7474715
410 PASIR RIS DRIVE 6,1.3729454,103.9538827
410 SAUJANA ROAD,1.3830456,103.7681037
410 SEMBAWANG DRIVE,1.4526506,103.8179808
410 SERANGOON CENTRAL,1.3477856,103.8741143
410 TAMPINES STREET 41,1.3587408,103.9462839
410 WOODLANDS STREET 41,1.4288547,103.7735869
410 YISHUN RING ROAD,1.426311,103.8465858
410A FERNVALE ROAD,1.3903312,103.8759864
410B FERNVALE ROAD,1.3896595,103.8761547
410C FERNVALE ROAD,1.3900589,103.8765049
411 ANG MO KIO AVENUE 10,1.3634253,103.8552765
411 BEDOK NORTH AVENUE 2,1.3283378,103.9317073
411 BUKIT BATOK WEST AVENUE 4,1.3641385,103.7464701
411 CHOA CHU KANG AVENUE 3,1.3810001,103.7408056
411 COMMONWEALTH AVENUE WEST,1.3109336,103.7695736
411 EUNOS ROAD 5,1.3186088,103.8997565
411 HOUGANG AVENUE 10,1.3740327,103.894468
411 JURONG WEST STREET 42,1.3537859,103.7252059
411 PANDAN GARDENS,1.319036,103.7467417
411 PASIR RIS DRIVE 6,1.3725538,103.9543044
411 SAUJANA ROAD,1.3830815,103.7675337
411 SEMBAWANG DRIVE,1.45232,103.8180261
411 SERANGOON CENTRAL,1.3485529,103.8739292
411 TAMPINES STREET 41,1.3591321,103.9462523
411 WOODLANDS STREET 41,1.4284498,103.7729384
411 YISHUN RING ROAD,1.424971,103.8465798
411A FERNVALE ROAD,1.3906126,103.8767489
411B FERNVALE ROAD,1.3901952,103.8770422
412 ANG MO KIO AVENUE 10,1.3639288,103.8552762
412 BEDOK NORTH AVENUE 2,1.3298365,103.9309174
412 CHOA CHU KANG AVENUE 3,1.381815,103.7422669
412 COMMONWEALTH AVENUE WEST,1.3109152,103.77074
412 EUNOS ROAD 5,1.3182647,103.8990229
412 HOUGANG AVENUE 10,1.374708,103.8953653
412 JURONG WEST STREET 42,1.3533508,103.7260707
412 PANDAN GARDENS,1.3196238,103.7470948
412 PASIR RIS DRIVE 6,1.3733844,103.9550648
412 SAUJANA ROAD,1.3829262,103.7682696
412 SEMBAWANG DRIVE,1.45191,103.818252
412 SERANGOON CENTRAL,1.3483286,103.8732152
412 TAMPINES STREET 41,1.3594393,103.946259
412 WOODLANDS STREET 41,1.4281361,103.7728396
412 YISHUN RING ROAD,1.4255158,103.846956
412A FERNVALE LINK,1.3890849,103.8780683
412B FERNVALE LINK,1.3897596,103.877948
413 ANG MO KIO AVENUE 10,1.3635201,103.8536772
413 BEDOK NORTH AVENUE 2,1.3302904,103.9310732
413 BUKIT BATOK WEST AVENUE 4,1.3635376,103.7467021
413 CHOA CHU KANG AVENUE 3,1.3813914,103.7426123
413 COMMONWEALTH AVENUE WEST,1.3113623,103.7709613
413 EUNOS ROAD 5,1.3185521,103.8987446
413 HOUGANG AVENUE 10,1.3746003,103.8958698
413 JURONG WEST STREET 42,1.3532816,103.7250793
413 PANDAN GARDENS,1.3195245,103.7479634
413 PASIR RIS DRIVE 6,1.3726963,103.9555035
413 SAUJANA ROAD,1.3823397,103.768725
413 SEMBAWANG DRIVE,1.4517225,103.8178196
413 SERANGOON CENTRAL,1.3491731,103.8739394
413 TAMPINES STREET 41,1.3594464,103.9455519
413 WOODLANDS STREET 41,1.427785,103.7727082
413 YISHUN RING ROAD,1.424971,103.8465798
413A FERNVALE LINK,1.3892526,103.8786252
413B FERNVALE LINK,1.3897438,103.8787157
414 ANG MO KIO AVENUE 10,1.3639807,103.85366
414 BEDOK NORTH AVENUE 2,1.3299685,103.9301665
414 BUKIT BATOK WEST AVENUE 4,1.3635822,103.7459725
414 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
414 COMMONWEALTH AVENUE WEST,1.3115928,103.771641
414 EUNOS ROAD 5,1.3180788,103.898267
414 HOUGANG AVENUE 10,1.3749596,103.8960093
414 JURONG WEST STREET 42,1.3529636,103.7258845
414 PANDAN GARDENS,1.3200945,103.7472627
414 PASIR RIS DRIVE 6,1.3724078,103.9561331
414 SAUJANA ROAD,1.3829036,103.7690609
414 SEMBAWANG DRIVE,1.4516413,103.8179582
414 SERANGOON CENTRAL,1.3487296,103.8744161
414 TAMPINES STREET 41,1.3597935,103.9462636
414 WOODLANDS STREET 41,1.4280791,103.7733569
414A FERNVALE LINK,1.3895859,103.8795869
414B FERNVALE LINK,1.3900518,103.8796763
415 ANG MO KIO AVENUE 10,1.3649764,103.8530256
415 BEDOK NORTH AVENUE 2,1.3296344,103.9302601
415 BUKIT BATOK WEST AVENUE 4,1.3632384,103.7466503
415 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
415 COMMONWEALTH AVENUE WEST,1.3109679,103.7716568
415 EUNOS ROAD 5,1.3181507,103.8978602
415 HOUGANG AVENUE 10,1.37523,103.89655
415 JURONG WEST STREET 42,1.352896,103.7250173
415 PANDAN GARDENS,1.320736,103.7482636
415 PASIR RIS DRIVE 6,1.3719134,103.9562888
415 SAUJANA ROAD,1.3837066,103.7686043
415 SEMBAWANG DRIVE,1.4516379,103.8185015
415 SERANGOON CENTRAL,1.3497557,103.874483
415 TAMPINES STREET 41,1.3594314,103.9469428
415 WOODLANDS STREET 41,1.4280724,103.7740096
415 YISHUN AVENUE 11,1.4244897,103.8458013
415A FERNVALE LINK,1.3890175,103.8794503
415B FERNVALE LINK,1.3888886,103.8801602
415C FERNVALE LINK,1.3893813,103.8805048
416 ANG MO KIO AVENUE 10,1.3645847,103.8550943
416 BEDOK NORTH AVENUE 2,1.3278917,103.9308712
416 BUKIT BATOK WEST AVENUE 4,1.3632141,103.7462089
416 CANBERRA ROAD,1.4518118,103.8189199
416 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
416 CLEMENTI AVENUE 1,1.3104932,103.7715149
416 EUNOS ROAD 5,1.3178209,103.8974228
416 HOUGANG AVENUE 10,1.3755687,103.8960066
416 JURONG WEST STREET 42,1.3524734,103.7258801
416 PANDAN GARDENS,1.3210363,103.7483278
416 PASIR RIS DRIVE 6,1.3716721,103.9556025
416 SAUJANA ROAD,1.3832393,103.7684393
416 SERANGOON CENTRAL,1.3501209,103.8748198
416 TAMPINES STREET 41,1.3591019,103.9474111
416 WOODLANDS STREET 41,1.4283841,103.773899
416 YISHUN AVENUE 11,1.4237272,103.8460363
416A FERNVALE LINK,1.3905946,103.8798287
416B FERNVALE LINK,1.390567,103.8804924
416C FERNVALE LINK,1.389873,103.8806494
417 ANG MO KIO AVENUE 10,1.3651212,103.8549631
417 BEDOK NORTH AVENUE 2,1.3276383,103.9304208
417 BUKIT BATOK WEST AVENUE 4,1.3628971,103.7463102
417 CANBERRA ROAD,1.4520103,103.8194465
417 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
417 CLEMENTI AVENUE 1,1.3102988,103.7707404
417 EUNOS ROAD 5,1.3181729,103.8970998
417 FAJAR ROAD,1.38391,103.7680314
417 HOUGANG AVENUE 8,1.3764441,103.8950297
417 JURONG WEST STREET 42,1.3521574,103.7271437
417 PASIR RIS DRIVE 6,1.3719545,103.9553893
417 SERANGOON CENTRAL,1.3499468,103.8750568
417 TAMPINES STREET 41,1.3588004,103.9472843
417 WOODLANDS STREET 41,1.4290076,103.774135
417A FERNVALE LINK,1.3912209,103.8801454
418 ANG MO KIO AVENUE 10,1.3650267,103.854012
418 BEDOK NORTH AVENUE 2,1.3283185,103.9300788
418 CANBERRA ROAD,1.4524097,103.819395
418 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
418 CLEMENTI AVENUE 1,1.3102017,103.7701029
418 FAJAR ROAD,1.384321,103.7688389
418 HOUGANG AVENUE 8,1.3760773,103.8954627
418 JURONG WEST STREET 42,1.3511618,103.7264774
418 PASIR RIS DRIVE 6,1.3721239,103.9542437
418 SERANGOON CENTRAL,1.3496935,103.8752882
418 TAMPINES STREET 41,1.3582966,103.9475397
418 WOODLANDS STREET 41,1.4290133,103.7748987
418A FERNVALE LINK,1.3910702,103.8797687
418B FERNVALE LINK,1.3911081,103.8803693
418C FERNVALE LINK,1.3911081,103.8803693
419 ANG MO KIO AVENUE 10,1.3653623,103.8541444
419 BEDOK NORTH STREET 1,1.3268984,103.9280642
419 BUKIT BATOK WEST AVENUE 2,1.361941,103.7461324
419 CANBERRA ROAD,1.4522581,103.8188222
419 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
419 FAJAR ROAD,1.3843007,103.769517
419 HOUGANG AVENUE 8,1.3761292,103.8945357
419 JURONG WEST STREET 42,1.3510231,103.7270971
419 PASIR RIS DRIVE 6,1.3716336,103.9546251
419 SERANGOON CENTRAL,1.3495058,103.875735
419 TAMPINES STREET 41,1.3582652,103.9467122
419 WOODLANDS STREET 41,1.4285155,103.774661
419 YISHUN AVENUE 11,1.423817,103.8472118
42 BEDOK SOUTH ROAD,1.3216814,103.9411454
42 CAMBRIDGE ROAD,1.3158636,103.8496597
42 CASSIA CRESCENT,1.3104101,103.8862956
42 CHAI CHEE STREET,1.3279408,103.9257735
42 CIRCUIT ROAD,1.3273983,103.8864234
42 HOLLAND DRIVE,1.3076651,103.7933845
42 JALAN BAHAGIA,1.3272156,103.8569884
42 KIM CHENG STREET,1.2844458,103.8316017
42 SIMS DRIVE,1.3170376,103.876158
42 STIRLING ROAD,1.2983402,103.8023151
42 TELOK BLANGAH RISE,1.2709676,103.8227058
420 BEDOK NORTH STREET 1,1.3276575,103.9288422
420 BUKIT BATOK WEST AVENUE 2,1.3625546,103.7458051
420 CANBERRA ROAD,1.4526363,103.8187689
420 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
420 CLEMENTI AVENUE 1,1.3101989,103.7689955
420 FAJAR ROAD,1.3846775,103.7695596
420 HOUGANG AVENUE 10,1.3758553,103.8948698
420 JURONG WEST STREET 42,1.350636,103.7271329
420 PASIR RIS DRIVE 6,1.3714735,103.9544449
420 SERANGOON CENTRAL,1.3492271,103.8754692
420 TAMPINES STREET 41,1.3578764,103.9475388
420 WOODLANDS STREET 41,1.4281364,103.7745884
421 ANG MO KIO AVENUE 10,1.362902,103.8556011
421 BEDOK NORTH ROAD,1.328365,103.9290061
421 BUKIT BATOK WEST AVENUE 2,1.3625205,103.7449409
421 CANBERRA ROAD,1.4532433,103.8186034
421 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
421 CLEMENTI AVENUE 1,1.3092231,103.7685474
421 FAJAR ROAD,1.3843665,103.7702183
421 HOUGANG AVENUE 10,1.375431,103.8946092
421 JURONG WEST STREET 42,1.3501611,103.7268219
421 PASIR RIS DRIVE 6,1.3711446,103.9548124
421 SERANGOON CENTRAL,1.3487155,103.8751092
421 TAMPINES STREET 41,1.357532,103.9475392
421 WOODLANDS STREET 41,1.4277865,103.7746315
422 ANG MO KIO AVENUE 3,1.3678868,103.8514872
422 BEDOK NORTH ROAD,1.3287241,103.9288509
422 BUKIT BATOK WEST AVENUE 2,1.3621906,103.7457769
422 CANBERRA ROAD,1.4533962,103.818554
422 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
422 FAJAR ROAD,1.384992,103.7696198
422 HOUGANG AVENUE 6,1.3743407,103.8878492
422 JURONG WEST STREET 42,1.3504273,103.7263638
422 PASIR RIS DRIVE 6,1.370424,103.954662
422 SERANGOON CENTRAL,1.3488528,103.8759397
422 TAMPINES STREET 41,1.3573019,103.9469764
423 ANG MO KIO AVENUE 3,1.3687212,103.8515946
423 BEDOK NORTH AVENUE 1,1.3283454,103.9282294
423 BUKIT BATOK WEST AVENUE 2,1.3620862,103.7447223
423 CANBERRA ROAD,1.4537162,103.818206
423 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
423 CLEMENTI AVENUE 1,1.309408,103.7698098
423 FAJAR ROAD,1.3854978,103.7691058
423 HOUGANG AVENUE 6,1.3619812,103.8861427
423 JURONG WEST AVENUE 1,1.3509172,103.7255262
423 PASIR RIS DRIVE 6,1.3701538,103.9546235
423 SERANGOON CENTRAL,1.3484982,103.8756008
423 TAMPINES STREET 41,1.3571596,103.9479813
423 YISHUN AVENUE 11,1.42269,103.8481197
424 ANG MO KIO AVENUE 3,1.3686762,103.8508607
424 BEDOK NORTH AVENUE 1,1.3283483,103.9274843
424 BUKIT BATOK WEST AVENUE 2,1.3618036,103.7455933
424 CANBERRA ROAD,1.453847,103.8186844
424 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
424 CLEMENTI AVENUE 1,1.309602,103.7706409
424 FAJAR ROAD,1.3858257,103.7691809
424 HOUGANG AVENUE 6,1.3743406,103.8878491
424 JURONG WEST AVENUE 1,1.3510492,103.72487
424 PASIR RIS DRIVE 6,1.3700715,103.954489
424 SERANGOON CENTRAL,1.3481577,103.8755982
424 TAMPINES STREET 41,1.3574329,103.9481853
424 WOODLANDS STREET 41,1.4273086,103.7748771
424A YISHUN AVENUE 11,1.4231671,103.8480686
424B YISHUN AVENUE 11,1.4232099,103.848643
424C YISHUN AVENUE 11,1.4231436,103.8491593
424D YISHUN AVENUE 11,1.4226745,103.8492547
425 ANG MO KIO AVENUE 3,1.3691892,103.8515952
425 BEDOK NORTH ROAD,1.3293999,103.9290162
425 BUKIT BATOK WEST AVENUE 2,1.3618286,103.7452172
425 CANBERRA ROAD,1.4542887,103.8186154
425 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
425 CLEMENTI AVENUE 1,1.3096725,103.7712697
425 FAJAR ROAD,1.3859026,103.7694858
425 HOUGANG AVENUE 6,1.3743406,103.8878491
425 JURONG WEST AVENUE 1,1.3510649,103.7241652
425 PASIR RIS DRIVE 6,1.369619,103.9548388
425 SERANGOON AVENUE 1,1.3479397,103.8765624
425 TAMPINES STREET 41,1.359051,103.9482232
425 WOODLANDS STREET 41,1.4272197,103.7739808
425 YISHUN AVENUE 11,1.4223901,103.8484832
426 ANG MO KIO AVENUE 3,1.3695055,103.8532942
426 BEDOK NORTH ROAD,1.3298242,103.9289335
426 BUKIT BATOK WEST AVENUE 2,1.3620896,103.7446527
426 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
426 CLEMENTI AVENUE 3,1.3115935,103.7641783
426 FAJAR ROAD,1.3862515,103.7695157
426 HOUGANG AVENUE 6,1.3743405,103.887849
426 JURONG WEST AVENUE 1,1.3516697,103.7246345
426 PASIR RIS DRIVE 6,1.3699887,103.9556678
426 SERANGOON AVENUE 1,1.3477733,103.8762878
426 TAMPINES STREET 41,1.3595682,103.9479629
426 WOODLANDS STREET 41,1.4272231,103.7733354
426A YISHUN AVENUE 11,1.4230623,103.8462772
426B YISHUN AVENUE 11,1.4226846,103.8463874
426C YISHUN AVENUE 11,1.4226641,103.8468484
426D YISHUN AVENUE 11,1.4231189,103.8473068
427 ANG MO KIO AVENUE 3,1.3693346,103.8545519
427 BEDOK NORTH ROAD,1.3289992,103.9278015
427 BUKIT PANJANG RING ROAD,1.3864653,103.7696759
427 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
427 CLEMENTI AVENUE 3,1.3119885,103.7637545
427 HOUGANG AVENUE 6,1.3743405,103.887849
427 JURONG WEST AVENUE 1,1.3513228,103.7256416
427 PASIR RIS DRIVE 6,1.3703342,103.9559803
427 SERANGOON CENTRAL,1.3478549,103.8751108
427 TAMPINES STREET 41,1.3595603,103.9484823
427 WOODLANDS STREET 41,1.4272947,103.772508
427 YISHUN AVENUE 11,1.4219417,103.8483963
428 ANG MO KIO AVENUE 3,1.3689743,103.85436
428 BEDOK NORTH ROAD,1.3295478,103.9278685
428 BUKIT PANJANG RING ROAD,1.3866984,103.7696885
428 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
428 CLEMENTI AVENUE 3,1.3125545,103.7632083
428 HOUGANG AVENUE 6,1.3743404,103.8878489
428 JURONG WEST AVENUE 1,1.3518038,103.7252592
428 PASIR RIS DRIVE 6,1.3694733,103.9564782
428 TAMPINES STREET 41,1.3592557,103.9490347
428 WOODLANDS STREET 41,1.4269765,103.7725981
428A YISHUN AVENUE 11,1.4225853,103.847366
428B YISHUN AVENUE 11,1.4221474,103.847516
429 ANG MO KIO AVENUE 3,1.3691014,103.8533097
429 BUKIT PANJANG RING ROAD,1.3868538,103.7698594
429 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
429 CLEMENTI AVENUE 3,1.312934,103.762813
429 HOUGANG AVENUE 6,1.3743404,103.8878489
429 JURONG WEST AVENUE 1,1.3519334,103.7246207
429 PASIR RIS DRIVE 6,1.3698275,103.9566623
429 TAMPINES STREET 41,1.3593078,103.949652
429 WOODLANDS STREET 41,1.4266101,103.7726899
429A YISHUN AVENUE 11,1.4220918,103.8495691
429B BEDOK NORTH ROAD,1.3301883,103.9325796
429B YISHUN AVENUE 11,1.4215959,103.8491809
42A MARGARET DRIVE,1.2968201,103.8072576
42A SIMS DRIVE,1.3167194,103.8761171
43 BEDOK SOUTH ROAD,1.3215408,103.9415756
43 BENDEMEER ROAD,1.3211151,103.8658417
43 CAMBRIDGE ROAD,1.3154575,103.8493658
43 CHAI CHEE STREET,1.3283522,103.9256351
43 CIRCUIT ROAD,1.3264877,103.8855363
43 HOLLAND DRIVE,1.3076695,103.792542
43 JALAN BAHAGIA,1.3271276,103.8564356
43 JALAN TIGA,1.3081302,103.8847179
43 LENGKOK BAHRU,1.28696,103.8110074
43 LORONG 5 TOA PAYOH,1.3356529,103.8544675
43 MARINE CRESCENT,1.3054395,103.9130337
43 MOH GUAN TERRACE,1.2846803,103.8310545
43 SIMS DRIVE,1.3172201,103.8766134
43 TEBAN GARDENS ROAD,1.3211843,103.7413672
43 TELOK BLANGAH RISE,1.2704309,103.8232466
430 ANG MO KIO AVENUE 3,1.3690047,103.8527523
430 BUKIT PANJANG RING ROAD,1.3867273,103.7704617
430 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
430 CLEMENTI AVENUE 3,1.3133084,103.7625769
430 HOUGANG AVENUE 6,1.3743403,103.8878488
430 JURONG WEST AVENUE 1,1.3519083,103.7256899
430 TAMPINES STREET 41,1.3596118,103.9501766
430A BEDOK NORTH ROAD,1.3296941,103.9326585
430A FERNVALE LINK,1.3939062,103.8784692
430A YISHUN AVENUE 11,1.4215171,103.8485519
430B FERNVALE LINK,1.3938218,103.8783764
430B YISHUN AVENUE 11,1.4209198,103.8484312
430C FERNVALE LINK,1.3935997,103.878434
430D FERNVALE LINK,1.394919,103.8779677
431 ANG MO KIO AVENUE 10,1.3682646,103.8529208
431 BUKIT PANJANG RING ROAD,1.386185,103.7706054
431 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
431 CLEMENTI AVENUE 3,1.3132406,103.7630671
431 HOUGANG AVENUE 6,1.3743403,103.8878488
431 JURONG WEST AVENUE 1,1.3523114,103.724709
431 TAMPINES STREET 41,1.359593,103.9507282
431A BEDOK NORTH ROAD,1.3291245,103.9329687
431A YISHUN AVENUE 1,1.4196958,103.8472696
431B YISHUN AVENUE 1,1.4201968,103.8475762
431C YISHUN AVENUE 1,1.4201576,103.8465176
431D YISHUN AVENUE 1,1.419885,103.8468428
432 ANG MO KIO AVENUE 10,1.3683253,103.8535893
432 BUKIT PANJANG RING ROAD,1.3862264,103.7712064
432 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
432 CLEMENTI AVENUE 3,1.314018,103.7626481
432 HOUGANG AVENUE 6,1.3743402,103.8878487
432 JURONG WEST STREET 42,1.352368,103.7240198
432 TAMPINES STREET 41,1.3589204,103.9505943
432A SENGKANG WEST WAY,1.3947882,103.8770195
432A YISHUN AVENUE 1,1.4193459,103.8469325
432B SENGKANG WEST WAY,1.3939569,103.877224
432B YISHUN AVENUE 1,1.4189276,103.8467043
432C YISHUN AVENUE 1,1.4194647,103.8460221
432D YISHUN AVENUE 1,1.4197998,103.8462373
433 ANG MO KIO AVENUE 10,1.3680983,103.8543502
433 BUKIT PANJANG RING ROAD,1.3857211,103.7711092
433 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
433 CLEMENTI AVENUE 3,1.3141144,103.7633055
433 HOUGANG AVENUE 8,1.3761577,103.8936291
433 JURONG WEST STREET 42,1.3524989,103.7231214
433 TAMPINES STREET 43,1.3590631,103.9510862
433 YISHUN AVENUE 6,1.432994,103.8453055
433A SENGKANG WEST WAY,1.3948466,103.8774952
433B SENGKANG WEST WAY,1.3938306,103.8777645
434 ANG MO KIO AVENUE 10,1.3680225,103.8568356
434 BUKIT PANJANG RING ROAD,1.3854744,103.7706079
434 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
434 CLEMENTI AVENUE 3,1.3145338,103.7615494
434 HOUGANG AVENUE 8,1.376465,103.8938571
434 JURONG WEST STREET 42,1.3524132,103.7225474
434 TAMPINES STREET 43,1.3592525,103.9516132
434A FERNVALE ROAD,1.3943716,103.876173
434B FERNVALE ROAD,1.3942553,103.8766354
435 ANG MO KIO AVENUE 10,1.3677429,103.8541886
435 BUKIT PANJANG RING ROAD,1.3859234,103.7704265
435 CHOA CHU KANG AVENUE 4,1.3852243,103.7414868
435 CLEMENTI AVENUE 3,1.3145945,103.7624543
435 HOUGANG AVENUE 8,1.3777616,103.8934648
435 JURONG WEST STREET 42,1.3521152,103.723617
435 TAMPINES STREET 43,1.3597687,103.9510874
435 YISHUN AVENUE 6,1.432994,103.8453055
435A FERNVALE ROAD,1.3933434,103.8762548
435B BUKIT BATOK WEST AVENUE 5,1.3586824,103.7404792
435B FERNVALE ROAD,1.393283,103.876665
435C BUKIT BATOK WEST AVENUE 5,1.3583732,103.7400945
435C FERNVALE ROAD,1.3935625,103.8768938
436 ANG MO KIO AVENUE 10,1.3673649,103.8540403
436 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
436 FAJAR ROAD,1.3823034,103.7702518
436 HOUGANG AVENUE 8,1.377232,103.8941381
436 JURONG WEST AVENUE 1,1.3520927,103.7229032
436 TAMPINES STREET 43,1.3596205,103.9515928
436 WOODLANDS STREET 41,1.4266088,103.7745705
436A BUKIT BATOK WEST AVENUE 5,1.3588917,103.7401425
436A FERNVALE ROAD,1.3927481,103.8765056
436B FERNVALE ROAD,1.3928182,103.8765665
436C FERNVALE ROAD,1.392317,103.876947
436D FERNVALE ROAD,1.3920867,103.8766114
437 ANG MO KIO AVENUE 10,1.3673629,103.8531402
437 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
437 FAJAR ROAD,1.3827403,103.7695662
437 HOUGANG AVENUE 8,1.3773903,103.8931438
437 JURONG WEST AVENUE 1,1.3516258,103.7239616
437 TAMPINES STREET 43,1.3599509,103.9515907
437 WOODLANDS STREET 41,1.4269766,103.7747142
437 YISHUN AVENUE 6,1.432994,103.8453055
437A BUKIT BATOK WEST AVENUE 5,1.3582588,103.739187
438 ANG MO KIO AVENUE 10,1.3670188,103.8537953
438 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
438 FAJAR ROAD,1.382937,103.7700723
438 HOUGANG AVENUE 8,1.3780314,103.8931433
438 JURONG WEST AVENUE 1,1.35136,103.7238032
438 TAMPINES STREET 43,1.3603288,103.9515962
438 YISHUN AVENUE 11,1.4216995,103.8462183
438A BUKIT BATOK WEST AVENUE 8,1.3576057,103.7409576
438A SENGKANG WEST AVENUE,1.3927886,103.8773773
438B BUKIT BATOK WEST AVENUE 8,1.3581016,103.7404044
438B SENGKANG WEST AVENUE,1.392784,103.8777033
438C BUKIT BATOK WEST AVENUE 8,1.3577301,103.7396398
439 ANG MO KIO AVENUE 10,1.3663534,103.8533096
439 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
439 FAJAR ROAD,1.3830879,103.7704584
439 HOUGANG AVENUE 8,1.378612,103.893442
439 JURONG WEST AVENUE 1,1.3516507,103.723172
439 TAMPINES STREET 43,1.3604119,103.9510898
439 YISHUN AVENUE 11,1.4220821,103.846459
439A BUKIT BATOK WEST AVENUE 8,1.3568999,103.7401189
439A SENGKANG WEST AVENUE,1.3918678,103.8777263
439B BUKIT BATOK WEST AVENUE 8,1.3571335,103.7395245
439B SENGKANG WEST AVENUE,1.3920941,103.8782961
439C BUKIT BATOK WEST AVENUE 8,1.3576191,103.7389166
439C SENGKANG WEST AVENUE,1.3922478,103.8786353
43A SIMS DRIVE,1.3168878,103.8766399
44 BEDOK SOUTH ROAD,1.3211225,103.9416348
44 BENDEMEER ROAD,1.3222207,103.866576
44 CHAI CHEE STREET,1.3290393,103.9255922
44 CIRCUIT ROAD,1.3266374,103.8862337
44 JALAN BAHAGIA,1.327456,103.8572449
44 LENGKOK BAHRU,1.2868517,103.8117107
44 LORONG 5 TOA PAYOH,1.3365421,103.8538669
44 MARINE CRESCENT,1.3046796,103.9130849
44 MOH GUAN TERRACE,1.2844287,103.8310617
44 OWEN ROAD,1.3154033,103.8503399
44 SIMS DRIVE,1.3163164,103.8768811
44 TEBAN GARDENS ROAD,1.3208104,103.7415654
44 TELOK BLANGAH DRIVE,1.2713354,103.8104162
440 ANG MO KIO AVENUE 10,1.3664858,103.8541945
440 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
440 FAJAR ROAD,1.3835729,103.7699431
440 HOUGANG AVENUE 8,1.3791414,103.8935791
440 JURONG WEST AVENUE 1,1.3512991,103.7227207
440 PASIR RIS DRIVE 4,1.3690753,103.9587176
440 TAMPINES STREET 43,1.3605881,103.9516055
440 YISHUN AVENUE 11,1.422404,103.8464892
440A BUKIT BATOK WEST AVENUE 8,1.3551046,103.7390561
440A CLEMENTI AVENUE 3,1.3159293,103.7640734
440A FERNVALE LINK,1.3933718,103.8787339
440B BUKIT BATOK WEST AVENUE 8,1.3556983,103.7392905
440B CLEMENTI AVENUE 3,1.3162182,103.7640532
440B FERNVALE LINK,1.393501,103.8781679
440C BUKIT BATOK WEST AVENUE 8,1.3550983,103.7379357
440C CLEMENTI AVENUE 3,1.3167467,103.7640414
440C FERNVALE LINK,1.3926482,103.8781856
440D BUKIT BATOK WEST AVENUE 8,1.3551881,103.7370893
441 ANG MO KIO AVENUE 10,1.3661077,103.8540539
441 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
441 FAJAR ROAD,1.3834691,103.7705222
441 HOUGANG AVENUE 8,1.3784657,103.8939377
441 JURONG WEST AVENUE 1,1.3513788,103.7205452
441 SIN MING AVENUE,1.3591383,103.8317853
441A BUKIT BATOK WEST AVENUE 8,1.3560144,103.7388871
441A CLEMENTI AVENUE 3,1.3148306,103.7646124
441A FERNVALE ROAD,1.3912433,103.8751555
441B BUKIT BATOK WEST AVENUE 8,1.3562217,103.7387016
441B CLEMENTI AVENUE 3,1.3151207,103.7643084
441B FERNVALE ROAD,1.3912683,103.8747644
441C BUKIT BATOK WEST AVENUE 8,1.3554899,103.7385245
441C FERNVALE ROAD,1.3920019,103.8751848
441D FERNVALE ROAD,1.3922411,103.8754578
442 ANG MO KIO AVENUE 10,1.3656709,103.8552277
442 CHOA CHU KANG AVENUE 4,1.3780146,103.7382963
